			-9,94e-005	-0,64	
			-9,93e-005	-0,66	
			-9,92e-005	-0,66	
			-9,91e-005	-0,66	
			-9,9e-005	-0,66	
			-9,89e-005	-0,66	
			-9,88e-005	-0,66	
			-9,87e-005	-0,66	
			-9,86e-005	-0,66	
			-9,85e-005	-0,66	
			-9,84e-005	-0,66	
			-9,83e-005	-0,66	
			-9,82e-005	-0,66	
			-9,81e-005	-0,66	
			-9,8e-005	-0,66	
			-9,79e-005	-0,66	
			-9,78e-005	-0,66	
			-9,77e-005	-0,66	
			-9,76e-005	-0,66	
			-9,75e-005	-0,66	
			-9,74e-005	-0,66	
			-9,73e-005	-0,66	
			-9,72e-005	-0,66	
			-9,71e-005	-0,66	
			-9,7e-005	-0,66	
			-9,69e-005	-0,68	
			-9,68e-005	-0,68	
			-9,67e-005	-0,68	
			-9,66e-005	-0,68	
			-9,65e-005	-0,68	
			-9,64e-005	-0,68	
			-9,63e-005	-0,68	
			-9,62e-005	-0,68	
			-9,61e-005	-0,68	
			-9,6e-005	-0,68	
			-9,59e-005	-0,66	
			-9,58e-005	-0,66	
			-9,57e-005	-0,66	
			-9,56e-005	-0,66	
			-9,55e-005	-0,66	
			-9,54e-005	-0,66	
			-9,53e-005	-0,66	
			-9,52e-005	-0,66	
			-9,51e-005	-0,66	
			-9,5e-005	-0,66	
			-9,49e-005	-0,66	
			-9,48e-005	-0,66	
			-9,47e-005	-0,66	
			-9,46e-005	-0,66	
			-9,45e-005	-0,66	
			-9,44e-005	-0,66	
			-9,43e-005	-0,66	
			-9,42e-005	-0,66	
			-9,41e-005	-0,66	
			-9,4e-005	-0,66	
			-9,39e-005	-0,66	
			-9,38e-005	-0,66	
			-9,37e-005	-0,66	
			-9,36e-005	-0,66	
			-9,35e-005	-0,66	
			-9,34e-005	-0,64	
			-9,33e-005	-0,64	
			-9,32e-005	-0,64	
			-9,31e-005	-0,64	
			-9,3e-005	-0,64	
			-9,29e-005	-0,64	
			-9,28e-005	-0,64	
			-9,27e-005	-0,64	
			-9,26e-005	-0,64	
			-9,25e-005	-0,64	
			-9,24e-005	-0,64	
			-9,23e-005	-0,64	
			-9,22e-005	-0,64	
			-9,21e-005	-0,62	
			-9,2e-005	-0,62	
			-9,19e-005	-0,62	
			-9,18e-005	-0,62	
			-9,17e-005	-0,62	
			-9,16e-005	-0,62	
			-9,15e-005	-0,62	
			-9,14e-005	-0,62	
			-9,13e-005	-0,62	
			-9,12e-005	-0,6	
			-9,11e-005	-0,6	
			-9,1e-005	-0,6	
			-9,09e-005	-0,6	
			-9,08e-005	-0,6	
			-9,07e-005	-0,6	
			-9,06e-005	-0,6	
			-9,05e-005	-0,6	
			-9,04e-005	-0,58	
			-9,03e-005	-0,58	
			-9,02e-005	-0,58	
			-9,01e-005	-0,58	
			-9e-005	-0,58	
			-8,99e-005	-0,58	
			-8,98e-005	-0,58	
			-8,97e-005	-0,56	
			-8,96e-005	-0,56	
			-8,95e-005	-0,56	
			-8,94e-005	-0,56	
			-8,93e-005	-0,56	
			-8,92e-005	-0,56	
			-8,91e-005	-0,56	
			-8,9e-005	-0,54	
			-8,89e-005	-0,54	
			-8,88e-005	-0,54	
			-8,87e-005	-0,54	
			-8,86e-005	-0,54	
			-8,85e-005	-0,54	
			-8,84e-005	-0,52	
			-8,83e-005	-0,52	
			-8,82e-005	-0,52	
			-8,81e-005	-0,52	
			-8,8e-005	-0,52	
			-8,79e-005	-0,52	
			-8,78e-005	-0,5	
			-8,77e-005	-0,5	
			-8,76e-005	-0,5	
			-8,75e-005	-0,5	
			-8,74e-005	-0,5	
			-8,73e-005	-0,48	
			-8,72e-005	-0,48	
			-8,71e-005	-0,48	
			-8,7e-005	-0,48	
			-8,69e-005	-0,48	
			-8,68e-005	-0,46	
			-8,67e-005	-0,46	
			-8,66e-005	-0,46	
			-8,65e-005	-0,46	
			-8,64e-005	-0,46	
			-8,63e-005	-0,44	
			-8,62e-005	-0,44	
			-8,61e-005	-0,44	
			-8,6e-005	-0,44	
			-8,59e-005	-0,44	
			-8,58e-005	-0,42	
			-8,57e-005	-0,42	
			-8,56e-005	-0,42	
			-8,55e-005	-0,42	
			-8,54e-005	-0,4	
			-8,53e-005	-0,4	
			-8,52e-005	-0,4	
			-8,51e-005	-0,4	
			-8,5e-005	-0,4	
			-8,49e-005	-0,38	
			-8,48e-005	-0,38	
			-8,47e-005	-0,38	
			-8,46e-005	-0,38	
			-8,45e-005	-0,36	
			-8,44e-005	-0,36	
			-8,43e-005	-0,36	
			-8,42e-005	-0,36	
			-8,41e-005	-0,34	
			-8,4e-005	-0,34	
			-8,39e-005	-0,34	
			-8,38e-005	-0,34	
			-8,37e-005	-0,32	
			-8,36e-005	-0,32	
			-8,35e-005	-0,32	
			-8,34e-005	-0,32	
			-8,33e-005	-0,3	
			-8,32e-005	-0,3	
			-8,31e-005	-0,3	
			-8,3e-005	-0,3	
			-8,29e-005	-0,28	
			-8,28e-005	-0,28	
			-8,27e-005	-0,28	
			-8,26e-005	-0,28	
			-8,25e-005	-0,26	
			-8,24e-005	-0,26	
			-8,23e-005	-0,26	
			-8,22e-005	-0,26	
			-8,21e-005	-0,24	
			-8,2e-005	-0,24	
			-8,19e-005	-0,24	
			-8,18e-005	-0,24	
			-8,17e-005	-0,22	
			-8,16e-005	-0,22	
			-8,15e-005	-0,22	
			-8,14e-005	-0,2	
			-8,13e-005	-0,2	
			-8,12e-005	-0,2	
			-8,11e-005	-0,2	
			-8,1e-005	-0,18	
			-8,09e-005	-0,18	
			-8,08e-005	-0,18	
			-8,07e-005	-0,16	
			-8,06e-005	-0,16	
			-8,05e-005	-0,16	
			-8,04e-005	-0,16	
			-8,03e-005	-0,16	
			-8,02e-005	-0,14	
			-8,01e-005	-0,14	
			-8e-005	-0,14	
			-7,99e-005	-0,12	
			-7,98e-005	-0,12	
			-7,97e-005	-0,12	
			-7,96e-005	-0,1	
			-7,95e-005	-0,1	
			-7,94e-005	-0,1	
			-7,93e-005	-0,1	
			-7,92e-005	-0,08	
			-7,91e-005	-0,08	
			-7,9e-005	-0,08	
			-7,89e-005	-0,06	
			-7,88e-005	-0,06	
			-7,87e-005	-0,06	
			-7,86e-005	-0,06	
			-7,85e-005	-0,04	
			-7,84e-005	-0,04	
			-7,83e-005	-0,04	
			-7,82e-005	-0,02	
			-7,81e-005	-0,02	
			-7,8e-005	-0,02	
			-7,79e-005	-0,02	
			-7,78e-005	0	
			-7,77e-005	0	
			-7,76e-005	0	
			-7,75e-005	0,02	
			-7,74e-005	0,02	
			-7,73e-005	0,02	
			-7,72e-005	0,02	
			-7,71e-005	0,04	
			-7,7e-005	0,04	
			-7,69e-005	0,04	
			-7,68e-005	0,06	
			-7,67e-005	0,06	
			-7,66e-005	0,06	
			-7,65e-005	0,06	
			-7,64e-005	0,08	
			-7,63e-005	0,08	
			-7,62e-005	0,08	
			-7,61e-005	0,1	
			-7,6e-005	0,1	
			-7,59e-005	0,1	
			-7,58e-005	0,12	
			-7,57e-005	0,12	
			-7,56e-005	0,12	
			-7,55e-005	0,12	
			-7,54e-005	0,14	
			-7,53e-005	0,14	
			-7,52e-005	0,14	
			-7,51e-005	0,14	
			-7,5e-005	0,16	
			-7,49e-005	0,16	
			-7,48e-005	0,16	
			-7,47e-005	0,18	
			-7,46e-005	0,18	
			-7,45e-005	0,18	
			-7,44e-005	0,18	
			-7,43e-005	0,2	
			-7,42e-005	0,2	
			-7,41e-005	0,2	
			-7,4e-005	0,22	
			-7,39e-005	0,22	
			-7,38e-005	0,22	
			-7,37e-005	0,22	
			-7,36e-005	0,24	
			-7,35e-005	0,24	
			-7,34e-005	0,24	
			-7,33e-005	0,24	
			-7,32e-005	0,26	
			-7,31e-005	0,26	
			-7,3e-005	0,26	
			-7,29e-005	0,28	
			-7,28e-005	0,28	
			-7,27e-005	0,28	
			-7,26e-005	0,28	
			-7,25e-005	0,3	
			-7,24e-005	0,3	
			-7,23e-005	0,3	
			-7,22e-005	0,32	
			-7,21e-005	0,32	
			-7,2e-005	0,32	
			-7,19e-005	0,32	
			-7,18e-005	0,34	
			-7,17e-005	0,34	
			-7,16e-005	0,34	
			-7,15e-005	0,34	
			-7,14e-005	0,34	
			-7,13e-005	0,36	
			-7,12e-005	0,36	
			-7,11e-005	0,36	
			-7,1e-005	0,36	
			-7,09e-005	0,38	
			-7,08e-005	0,38	
			-7,07e-005	0,38	
			-7,06e-005	0,38	
			-7,05e-005	0,4	
			-7,04e-005	0,4	
			-7,03e-005	0,4	
			-7,02e-005	0,4	
			-7,01e-005	0,42	
			-7e-005	0,42	
			-6,99e-005	0,42	
			-6,98e-005	0,42	
			-6,97e-005	0,44	
			-6,96e-005	0,44	
			-6,95e-005	0,44	
			-6,94e-005	0,44	
			-6,93e-005	0,46	
			-6,92e-005	0,46	
			-6,91e-005	0,46	
			-6,9e-005	0,46	
			-6,89e-005	0,46	
			-6,88e-005	0,48	
			-6,87e-005	0,48	
			-6,86e-005	0,48	
			-6,85e-005	0,48	
			-6,84e-005	0,5	
			-6,83e-005	0,5	
			-6,82e-005	0,5	
			-6,81e-005	0,5	
			-6,8e-005	0,5	
			-6,79e-005	0,52	
			-6,78e-005	0,52	
			-6,77e-005	0,52	
			-6,76e-005	0,52	
			-6,75e-005	0,52	
			-6,74e-005	0,54	
			-6,73e-005	0,54	
			-6,72e-005	0,54	
			-6,71e-005	0,54	
			-6,7e-005	0,54	
			-6,69e-005	0,54	
			-6,68e-005	0,56	
			-6,67e-005	0,56	
			-6,66e-005	0,56	
			-6,65e-005	0,56	
			-6,64e-005	0,56	
			-6,63e-005	0,56	
			-6,62e-005	0,58	
			-6,61e-005	0,58	
			-6,6e-005	0,58	
			-6,59e-005	0,58	
